transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price;standard_cost
14347;8;2635;10/23/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
14348;40;2472;7/3/17;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
14349;64;52;12/26/17;False;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
14350;37;2369;11/18/17;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
14351;34;2092;3/23/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
14352;2;3135;5/31/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
14353;22;428;8/31/17;False;Approved;Solex;Standard;medium;medium;575,27;431,45
14354;0;86;7/5/17;False;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
14355;82;2004;5/17/17;True;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
14356;32;2385;2/13/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
14357;99;2458;3/3/17;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
14358;7;1853;6/14/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14359;11;3447;10/8/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
14360;0;3485;3/5/17;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
14361;25;3458;6/8/17;True;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
14362;17;2173;7/26/17;False;Approved;Solex;Standard;high;medium;1024,66;614,80
14363;36;2391;7/8/17;True;Approved;Solex;Standard;low;medium;945,04;507,58
14364;28;1749;10/10/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
14365;61;725;12/27/17;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
14366;86;3190;7/3/17;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
14367;2;983;10/29/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
14368;19;2546;10/9/17;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
14369;29;2761;5/11/17;False;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
14370;10;11;7/9/17;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
14371;0;3290;4/11/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
14372;86;1356;11/22/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
14373;27;2016;4/25/17;False;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
14374;50;1986;11/16/17;True;Approved;WeareA2B;Standard;medium;small;175,89;131,92
14375;80;2820;6/18/17;False;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
14376;10;2257;10/27/17;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
14377;0;2284;11/26/17;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
14378;81;3118;9/10/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
14379;40;3092;2/26/17;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
14380;82;3158;10/20/17;False;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
14381;48;1149;6/25/17;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
14382;0;2987;3/9/17;False;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
14383;71;1852;9/24/17;False;Approved;Solex;Standard;high;large;1842,92;1105,75
14384;2;2994;3/4/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
14385;52;2413;11/2/17;False;Approved;Solex;Road;medium;large;1777,8;820,78
14386;25;2581;4/17/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
14387;63;893;6/14/17;False;Approved;Solex;Standard;medium;medium;1483,2;99,59
14388;23;3175;3/20/17;True;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
14389;4;739;5/19/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14390;18;1995;8/27/17;True;Approved;Solex;Standard;medium;medium;575,27;431,45
14391;2;1376;7/17/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
14392;10;1800;7/12/17;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
14393;70;3146;11/6/17;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
14394;49;3318;4/1/17;True;Approved;Solex;Standard;medium;large;1061,56;733,58
14395;11;186;9/3/17;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
14396;100;3407;12/12/17;False;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
14397;92;2181;5/19/17;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
14398;75;2369;7/4/17;True;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
14399;5;1791;9/4/17;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
14400;92;590;7/10/17;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
14401;14;1906;12/7/17;False;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
14402;11;1475;8/2/17;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
14403;28;1817;11/7/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
14404;81;2216;3/4/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
14405;36;1696;9/20/17;True;Approved;Solex;Standard;low;medium;1289,85;74,51
14406;0;1810;1/28/17;True;Approved;Solex;Standard;medium;medium;100,35;75,26
14407;91;2382;11/22/17;False;Approved;Solex;Standard;medium;medium;100,35;75,26
14408;3;189;5/14/17;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14409;29;3033;3/6/17;False;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
14410;0;1895;10/6/17;False;Approved;;;;;883,91;
14411;1;1754;7/18/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14412;50;522;11/19/17;True;Approved;WeareA2B;Standard;medium;small;175,89;131,92
14413;11;246;1/20/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
14414;70;1315;11/18/17;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
14415;74;1949;2/9/17;False;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
14416;86;746;5/13/17;True;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
14417;91;1715;8/27/17;True;Approved;Solex;Standard;medium;medium;100,35;75,26
14418;4;3116;4/24/17;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14419;65;1917;6/1/17;False;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
14420;76;1405;7/4/17;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
14421;77;442;10/12/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
14422;9;800;3/25/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
14423;0;417;3/24/17;False;Approved;;;;;1216,4;
14424;83;914;9/15/17;True;Approved;Solex;Touring;medium;large;2083,94;675,03
14425;12;2043;2/8/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
14426;12;3012;8/13/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
14427;36;1533;7/27/17;True;Approved;Solex;Standard;low;medium;945,04;507,58
14428;4;2261;3/18/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14429;83;2795;9/30/17;;Approved;Solex;Touring;medium;large;2083,94;675,03
14430;59;1878;5/22/17;False;Approved;Solex;Standard;medium;large;1061,56;733,58
14431;58;3461;8/16/17;True;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
14432;97;2810;10/29/17;True;Approved;Solex;Standard;medium;large;202,62;151,96
14433;61;3431;4/14/17;True;Approved;OHM Cycles;Standard;low;medium;71,16;56,93
14434;6;1792;5/12/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
14435;7;217;10/25/17;True;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
14436;97;765;7/11/17;True;Approved;Solex;Standard;medium;large;202,62;151,96
14437;57;1878;8/17/17;False;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14438;8;166;10/28/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
14439;17;1474;2/6/17;False;Approved;Solex;Standard;high;medium;1024,66;614,80
14440;38;1117;8/16/17;False;Approved;Solex;Standard;medium;medium;1577,53;826,51
14441;99;2465;10/7/17;False;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
14442;4;2353;2/1/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14443;89;3186;8/18/17;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
14444;0;2474;11/29/17;False;Approved;;;;;32,44;
14445;94;3190;9/29/17;False;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
14446;58;241;3/16/17;True;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
14447;8;1680;5/7/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
14448;13;238;1/22/17;False;Approved;Solex;Standard;medium;medium;1163,89;589,27
14449;16;990;8/21/17;True;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
14450;61;1227;2/16/17;True;Approved;OHM Cycles;Standard;low;medium;71,16;56,93
14451;0;2266;10/27/17;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
14452;7;224;1/20/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14453;2;2530;2/9/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
14454;66;3303;4/16/17;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
14455;15;3213;1/5/17;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
14456;3;2116;7/19/17;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14457;32;3298;1/27/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
14458;10;3122;3/25/17;True;Approved;Solex;Standard;medium;medium;1945,43;333,18
14459;33;1517;9/5/17;True;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
14460;63;1888;7/6/17;True;Approved;Solex;Standard;medium;medium;1483,2;99,59
14461;84;401;3/17/17;False;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
14462;23;2521;3/27/17;False;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
14463;61;2433;2/18/17;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
14464;64;1137;8/8/17;True;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
14465;35;1141;7/29/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14466;4;105;3/28/17;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14467;92;2912;6/16/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14468;0;3290;10/24/17;True;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
14469;52;2751;1/2/17;True;Approved;Solex;Road;medium;large;1777,8;820,78
14470;69;899;7/2/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
14471;16;193;9/22/17;True;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
14472;45;201;5/4/17;True;Approved;Solex;Standard;medium;medium;441,49;84,99
14473;39;1279;8/4/17;False;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
14474;95;410;12/9/17;False;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
14475;19;2234;7/29/17;False;Approved;OHM Cycles;Road;high;large;12,01;7,21
14476;50;1426;7/26/17;False;Approved;WeareA2B;Standard;medium;small;175,89;131,92
14477;30;2599;9/8/17;False;Approved;Solex;Standard;high;medium;748,17;448,90
14478;59;776;2/24/17;True;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
14479;12;2333;9/29/17;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
14480;88;3017;11/3/17;;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
14481;64;1199;1/10/17;True;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
14482;18;2497;11/14/17;True;Approved;Solex;Standard;medium;medium;575,27;431,45
14483;75;2179;11/14/17;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
14484;21;2563;8/24/17;False;Approved;Solex;Standard;medium;large;1071,23;380,74
14485;9;183;6/1/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
14486;23;1;3/27/17;False;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
14487;54;995;12/19/17;True;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
14488;96;3034;3/21/17;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
14489;3;1266;1/2/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14490;18;420;10/14/17;True;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
14491;90;1530;12/29/17;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
14492;50;3481;10/3/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
14493;83;2408;8/13/17;False;Approved;Solex;Touring;medium;large;2083,94;675,03
14494;62;2081;2/23/17;False;Approved;Solex;Standard;medium;medium;478,16;298,72
14495;5;1443;9/4/17;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
14496;38;2463;7/11/17;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
14497;5;2526;4/27/17;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
14498;10;2737;10/12/17;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
14499;89;2535;12/16/17;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
14500;7;2985;1/27/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14501;84;3104;1/29/17;True;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
14502;11;2865;4/22/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
14503;55;1526;6/7/17;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
14504;1;2872;4/11/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14505;88;205;4/30/17;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
14506;79;1001;2/26/17;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
14507;0;963;1/16/17;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
14508;46;1103;11/6/17;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
14509;97;2002;9/24/17;False;Approved;Solex;Standard;medium;large;202,62;151,96
14510;83;1233;4/17/17;True;Approved;Solex;Touring;medium;large;2083,94;675,03
14511;28;2606;6/26/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
14512;2;38;1/23/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
14513;3;2190;2/16/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14514;74;399;3/19/17;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
14515;77;1606;11/18/17;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
14516;68;1740;7/28/17;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
14517;70;1501;2/12/17;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
14518;92;456;4/15/17;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
14519;52;3008;5/6/17;True;Approved;Solex;Road;medium;large;1777,8;820,78
14520;0;218;6/28/17;True;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
14521;43;3217;3/8/17;False;Approved;Solex;Standard;medium;medium;1151,96;649,49
14522;7;2899;4/6/17;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
14523;42;2663;1/18/17;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
14524;45;1871;9/27/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14525;72;1915;10/15/17;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
14526;0;2275;7/15/17;True;Approved;Solex;Road;medium;medium;416,98;312,74
14527;99;2826;6/20/17;False;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
14528;77;1302;10/15/17;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
14529;57;3459;10/25/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14530;78;584;2/22/17;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
14531;32;3169;1/27/17;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
14532;99;3437;9/19/17;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
14533;0;3009;9/19/17;False;Approved;OHM Cycles;Road;high;large;12,01;7,21
14534;65;781;8/27/17;False;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
14535;28;1954;3/20/17;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
14536;71;1573;5/20/17;True;Approved;Solex;Standard;high;large;1842,92;1105,75
14537;87;834;12/12/17;True;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
14538;9;498;12/23/17;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
14539;32;1862;10/17/17;True;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
14540;87;1155;2/23/17;False;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
14541;34;1440;4/1/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
14542;74;1640;5/29/17;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
14543;5;1874;9/22/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14544;84;1511;4/7/17;False;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
14545;0;170;9/21/17;;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
14546;77;2511;11/28/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
14547;51;2649;2/12/17;False;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
14548;4;1903;12/14/17;False;Approved;Solex;Standard;medium;medium;1483,2;99,59
14549;73;2353;1/23/17;True;Approved;Solex;Standard;medium;medium;1945,43;333,18
14550;12;1686;5/4/17;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
14551;52;374;12/17/17;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
14552;42;809;11/15/17;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
14553;45;3003;4/25/17;False;Approved;Solex;Standard;medium;medium;441,49;84,99
14554;54;2352;11/24/17;True;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
14555;0;687;12/20/17;True;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
14556;17;1702;3/17/17;False;Approved;Solex;Standard;high;medium;1024,66;614,80
14557;10;2109;7/26/17;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
14558;25;1891;3/19/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
14559;66;2722;7/20/17;False;Approved;Giant Bicycles;Road;low;small;590,26;525,33
14560;5;1990;6/29/17;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14561;83;2755;4/15/17;False;Approved;Solex;Touring;medium;large;2083,94;675,03
14562;11;892;4/20/17;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
14563;84;1405;6/17/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
14564;49;97;4/25/17;True;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
14565;91;3030;3/24/17;True;Approved;Solex;Standard;medium;medium;100,35;75,26
14566;8;2846;9/9/17;;Approved;Solex;Road;medium;small;1703,52;1516,13
14567;49;944;2/2/17;True;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
14568;45;1040;5/24/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14569;85;2192;9/15/17;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
14570;66;803;10/25/17;True;Approved;Solex;Standard;medium;medium;1163,89;589,27
14571;57;41;7/9/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14572;0;2080;2/21/17;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
14573;45;858;9/8/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14574;59;1452;6/10/17;False;Approved;Solex;Standard;medium;large;1061,56;733,58
14575;64;714;5/16/17;;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
14576;15;2848;6/29/17;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
14577;48;597;7/3/17;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
14578;68;2831;11/13/17;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
